Station_ID_C,PositionName,Year,mon,day,Hour,aqi,CO,NO2,O3,PM10,PM2_5,SO2
1641A,山亭区环保局,2026,4,23,21,48.0,0.6,29.0,101.0,48.0,20.0,8.0
3364A,市环保局,2026,4,23,21,39.0,0.5,22.0,118.0,39.0,10.0,6.0
4266A,文化路178号,2026,4,23,21,0.0,0.0,31.0,71.0,56.0,8.0,10.0
1680A,湛江影剧院,2026,4,23,21,43.0,0.7,16.0,31.0,41.0,30.0,12.0
1681A,市环境监测站,2026,4,23,21,49.0,0.7,18.0,35.0,36.0,34.0,10.0
1682A,环保局宿舍,2026,4,23,21,46.0,0.0,17.0,39.0,45.0,32.0,12.0
1683A,霞山游泳场,2026,4,23,21,0.0,0.0,18.0,0.0,49.0,29.0,13.0
1685A,坡头区环保局,2026,4,23,21,48.0,0.6,14.0,36.0,31.0,33.0,12.0
1858A,永定新区,2026,4,23,21,25.0,0.0,9.0,78.0,17.0,12.0,0.0
1859A,电业局,2026,4,23,21,23.0,0.5,8.0,72.0,15.0,11.0,4.0
1860A,未央路,2026,4,23,21,21.0,0.2,10.0,66.0,7.0,11.0,10.0
1057A,人民公园,2026,4,23,21,65.0,0.4,14.0,149.0,70.0,40.0,4.0
1059A,五金库,2026,4,23,21,72.0,0.0,19.0,142.0,80.0,42.0,0.0
1060A,世纪豪园,2026,4,23,21,70.0,0.6,15.0,137.0,77.0,37.0,8.0
3131A,烟厂,2026,4,23,21,124.0,0.0,14.0,134.0,182.0,59.0,0.0
3323A,青少年活动中心,2026,4,23,21,89.0,0.4,12.0,123.0,104.0,37.0,4.0
2654A,润泉湖,2026,4,23,21,130.0,0.3,6.0,113.0,198.0,53.0,3.0
2655A,区工会,2026,4,23,21,129.0,0.3,7.0,120.0,194.0,73.0,3.0
2920A,蓝田镇,2026,4,23,21,19.0,0.6,30.0,19.0,19.0,10.0,4.0
3216A,漳州党校,2026,4,23,21,14.0,0.0,11.0,33.0,14.0,6.0,0.0
3530A,西洋坪路,2026,4,23,21,11.0,0.6,13.0,28.0,11.0,0.0,3.0
2596A,监测站,2026,4,23,21,48.0,0.2,6.0,90.0,48.0,18.0,7.0
4261A,环东路146号,2026,4,23,21,30.0,0.2,10.0,92.0,29.0,21.0,8.0
1397A,睦岗子站,2026,4,23,21,12.0,0.0,14.0,38.0,12.0,6.0,4.0
1398A,城中子站,2026,4,23,21,13.0,0.5,11.0,40.0,13.0,6.0,7.0
1399A,坑口子站,2026,4,23,21,15.0,0.5,15.0,38.0,15.0,7.0,5.0
3313A,高要湖西,2026,4,23,21,12.0,0.5,14.0,38.0,12.0,7.0,5.0
3451A,鼎湖凤凰,2026,4,23,21,0.0,0.0,10.0,0.0,13.0,6.0,5.0
1203A,新区办事处,2026,4,23,21,52.0,0.7,61.0,27.0,52.0,26.0,2.0
1204A,职教中心,2026,4,23,21,48.0,0.5,38.0,53.0,48.0,21.0,6.0
1205A,丹徒区监测站,2026,4,23,21,40.0,0.6,63.0,29.0,40.0,21.0,2.0
2870A,市疾控中心,2026,4,23,21,32.0,0.6,25.0,36.0,32.0,13.0,4.0
3287A,富润路1号,2026,4,23,21,,,,,,,
1316A,烟厂,2026,4,23,21,35.0,0.2,17.0,101.0,35.0,20.0,5.0
1318A,银行学校,2026,4,23,21,39.0,0.4,18.0,103.0,39.0,21.0,4.0
1319A,供水公司,2026,4,23,21,39.0,0.4,15.0,122.0,36.0,24.0,3.0
1320A,经开区管委,2026,4,23,21,34.0,0.3,17.0,98.0,34.0,22.0,3.0
1321A,四十七中,2026,4,23,21,30.0,0.4,13.0,91.0,28.0,21.0,4.0
1323A,河医大,2026,4,23,21,38.0,0.3,19.0,101.0,38.0,26.0,3.0
3471A,惠济区政府,2026,4,23,21,38.0,0.3,18.0,120.0,37.0,26.0,7.0
3590A,北区建设指挥部,2026,4,23,21,37.0,0.6,28.0,77.0,37.0,24.0,3.0
3591A,上街区政府,2026,4,23,21,35.0,0.3,15.0,91.0,35.0,19.0,3.0
4293A,计划路2号,2026,4,23,21,41.0,0.3,21.0,98.0,41.0,24.0,2.0
4294A,同乐路9号,2026,4,23,21,52.0,0.5,15.0,100.0,52.0,30.0,2.0
1379A,华柏园,2026,4,23,21,25.0,0.0,31.0,18.0,11.0,17.0,0.0
1380A,张溪,2026,4,23,21,26.0,0.0,36.0,18.0,20.0,18.0,0.0
1381A,紫马岭,2026,4,23,21,26.0,0.6,35.0,13.0,13.0,18.0,5.0
3454A,中山南区,2026,4,23,21,22.0,0.6,38.0,14.0,14.0,15.0,3.0
2682A,环保局站,2026,4,23,21,105.0,0.3,9.0,102.0,133.0,48.0,8.0
3650A,沙坡头区政府站,2026,4,23,21,106.0,0.3,15.0,96.0,129.0,66.0,10.0
1416A,天生,2026,4,23,21,34.0,0.5,19.0,93.0,34.0,19.0,10.0
1417A,两路,2026,4,23,21,30.0,0.5,26.0,90.0,30.0,18.0,9.0
1419A,南坪,2026,4,23,21,32.0,0.6,18.0,101.0,26.0,15.0,10.0
1420A,唐家沱,2026,4,23,21,38.0,0.4,25.0,81.0,38.0,18.0,9.0
3014A,歇台子,2026,4,23,21,31.0,0.6,22.0,98.0,29.0,16.0,10.0
3015A,龙井湾,2026,4,23,21,31.0,0.5,19.0,99.0,24.0,20.0,9.0
3016A,龙洲湾,2026,4,23,21,31.0,0.3,17.0,93.0,31.0,17.0,9.0
3133A,上清寺,2026,4,23,21,37.0,0.5,33.0,83.0,37.0,22.0,10.0
3346A,安康,2026,4,23,21,39.0,0.6,32.0,33.0,39.0,14.0,6.0
3347A,北山路,2026,4,23,21,38.0,0.5,31.0,118.0,38.0,18.0,8.0
3350A,滩子口,2026,4,23,21,0.0,0.4,24.0,0.0,41.0,16.0,3.0
3351A,棠香,2026,4,23,21,34.0,0.6,11.0,106.0,28.0,20.0,6.0
3352A,桃源西路,2026,4,23,21,34.0,0.4,13.0,94.0,34.0,19.0,10.0
3353A,迎宾大道,2026,4,23,21,38.0,0.5,28.0,62.0,38.0,17.0,7.0
3354A,舟白,2026,4,23,21,29.0,0.5,15.0,48.0,29.0,4.0,9.0
3355A,周家坝,2026,4,23,21,71.0,0.5,72.0,8.0,79.0,31.0,13.0
3356A,百安坝,2026,4,23,21,39.0,0.4,18.0,78.0,34.0,27.0,4.0
3482A,芙蓉中路,2026,4,23,21,33.0,0.3,18.0,39.0,33.0,14.0,8.0
3484A,行政中心,2026,4,23,21,58.0,0.7,64.0,25.0,60.0,34.0,7.0
3599A,书院路,2026,4,23,21,25.0,0.4,18.0,80.0,23.0,16.0,8.0
3600A,虎峰,2026,4,23,21,42.0,0.6,19.0,123.0,42.0,24.0,10.0
3601A,龙门街,2026,4,23,21,48.0,0.7,29.0,104.0,48.0,23.0,9.0
3610A,昌元,2026,4,23,21,49.0,0.5,24.0,144.0,49.0,30.0,11.0
4136A,云师幼儿园,2026,4,23,21,36.0,0.7,33.0,47.0,29.0,25.0,8.0
4137A,公安局,2026,4,23,21,24.0,0.7,20.0,56.0,24.0,6.0,7.0
4138A,忠县中学,2026,4,23,21,46.0,0.6,25.0,54.0,46.0,18.0,5.0
4139A,竹枝路2号,2026,4,23,21,40.0,0.5,45.0,39.0,40.0,22.0,6.0
4140A,龙河路,2026,4,23,21,32.0,0.6,12.0,72.0,32.0,6.0,9.0
4141A,桃花源中路,2026,4,23,21,31.0,0.5,13.0,33.0,31.0,8.0,4.0
4142A,秀山县高级中学,2026,4,23,21,24.0,0.5,7.0,76.0,14.0,8.0,6.0
4143A,河堡街,2026,4,23,21,27.0,0.4,12.0,39.0,27.0,8.0,3.0
4223A,双山路147号,2026,4,23,21,37.0,0.3,30.0,111.0,37.0,15.0,9.0
4246A,桃园路24号,2026,4,23,21,36.0,0.4,15.0,101.0,36.0,23.0,10.0
4247A,钟楼街32号,2026,4,23,21,42.0,0.8,41.0,39.0,42.0,20.0,9.0
4248A,人民南路309号,2026,4,23,21,46.0,0.6,31.0,40.0,46.0,16.0,6.0
1258A,定海檀枫,2026,4,23,21,0.0,0.4,13.0,0.0,26.0,6.0,6.0
1260A,临城新区,2026,4,23,21,32.0,0.3,14.0,100.0,20.0,6.0,5.0
4033A,普陀东港中学,2026,4,23,21,29.0,0.3,10.0,92.0,21.0,6.0,7.0
2068A,周口师范,2026,4,23,21,45.0,0.4,11.0,82.0,16.0,31.0,3.0
4121A,羲皇大道,2026,4,23,21,33.0,0.3,13.0,87.0,33.0,19.0,2.0
4269A,七一路,2026,4,23,21,35.0,0.4,12.0,84.0,35.0,22.0,3.0
4296A,健康路46号,2026,4,23,21,0.0,0.4,10.0,0.0,0.0,0.0,1.0
4297A,太昊路,2026,4,23,21,49.0,0.5,15.0,80.0,39.0,34.0,2.0
1515A,天台山庄,2026,4,23,21,56.0,0.8,48.0,56.0,49.0,38.0,8.0
1518A,株冶医院,2026,4,23,21,48.0,0.9,26.0,59.0,48.0,33.0,6.0
1519A,市四中,2026,4,23,21,58.0,0.9,50.0,25.0,61.0,36.0,3.0
1520A,火车站,2026,4,23,21,80.0,1.2,61.0,20.0,70.0,50.0,6.0
1524A,市监测站,2026,4,23,21,54.0,0.6,43.0,56.0,55.0,34.0,8.0
2031A,云田中学,2026,4,23,21,36.0,0.4,23.0,69.0,36.0,25.0,5.0
1367A,吉大,2026,4,23,21,18.0,0.6,35.0,12.0,5.0,12.0,4.0
1368A,前山,2026,4,23,21,25.0,0.0,50.0,3.0,14.0,10.0,0.0
1369A,唐家,2026,4,23,21,25.0,0.0,38.0,14.0,25.0,17.0,0.0
1370A,斗门,2026,4,23,21,50.0,0.6,42.0,11.0,14.0,35.0,6.0
3308A,金湾,2026,4,23,21,29.0,0.6,41.0,12.0,29.0,18.0,0.0
3448A,横琴,2026,4,23,21,16.0,0.0,32.0,4.0,11.0,9.0,0.0
2420A,市一纸厂,2026,4,23,21,0.0,0.4,12.0,0.0,0.0,0.0,6.0
2421A,市彩印厂,2026,4,23,21,35.0,0.4,11.0,79.0,35.0,16.0,4.0
3339A,小管楼,2026,4,23,21,31.0,0.2,15.0,79.0,31.0,19.0,5.0
4202A,交通路1233号,2026,4,23,21,44.0,0.3,12.0,79.0,44.0,20.0,4.0
2562A,资阳中学,2026,4,23,21,58.0,0.7,14.0,95.0,60.0,24.0,6.0
2565A,区法院,2026,4,23,21,0.0,0.2,13.0,0.0,45.0,17.0,5.0
4150A,正兴街66号,2026,4,23,21,35.0,0.3,9.0,110.0,33.0,18.0,6.0
1631A,人民公园,2026,4,23,21,62.0,0.6,18.0,129.0,66.0,31.0,10.0
1633A,双山,2026,4,23,21,54.0,0.6,19.0,122.0,55.0,23.0,15.0
1634A,气象站,2026,4,23,21,47.0,0.6,14.0,133.0,47.0,23.0,21.0
3363A,新区,2026,4,23,21,53.0,0.5,23.0,128.0,53.0,28.0,12.0
3644A,三金集团,2026,4,23,21,0.0,0.6,0.0,108.0,79.0,33.0,20.0
3645A,东风化工厂,2026,4,23,21,76.0,0.4,21.0,120.0,86.0,42.0,7.0
4212A,广场路1号,2026,4,23,21,64.0,0.7,28.0,116.0,53.0,42.0,17.0
3028A,檀木林体育馆,2026,4,23,21,0.0,0.5,21.0,0.0,82.0,50.0,9.0
3360A,南湖救助站,2026,4,23,21,88.0,0.7,31.0,96.0,102.0,46.0,2.0
3638A,轻化工大学,2026,4,23,21,0.0,0.8,0.0,0.0,66.0,50.0,10.0
4225A,贡兴路74号,2026,4,23,21,59.0,0.6,14.0,118.0,62.0,38.0,9.0
1911A,丁字口,2026,4,23,21,29.0,0.7,32.0,36.0,29.0,17.0,11.0
1912A,凤凰山,2026,4,23,21,34.0,0.3,6.0,72.0,34.0,12.0,5.0
1913A,忠庄,2026,4,23,21,41.0,0.5,10.0,76.0,41.0,25.0,3.0
1915A,干田坝,2026,4,23,21,60.0,0.7,22.0,51.0,64.0,13.0,20.0
4152A,乌江大道东段1号,2026,4,23,21,22.0,0.4,15.0,63.0,22.0,13.0,5.0
4245A,遵南大道1161号,2026,4,23,21,30.0,0.7,15.0,70.0,27.0,21.0,3.0
